,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description,ngram
16838,#suertees tenerte a ti,es,10.95807288,-74.849933,city,Colombia,,1964891070,1088,False,tu,Thu Sep 03 20:00:15 +0000 2015,"París, Isla de Francia",#pdc de sebasmalumaisaac davidwiz khalifadavid ponce atlético junior de barranquillaggly diosu 2764,"('atlético', 'junior', 'de')"
20028,eres tú pero normal @angie15,es,4.262283503,-74.24367099999999,city,Colombia,2649886130.0,2789988070,729,False,tu,Fri Sep 18 17:29:19 +0000 2015,Barranquilla,atlético junior de bquilla you are mine at nmam,"('atlético', 'junior', 'de')"
83,si tú estuvieras los inquietos del vallenato,es,6.270882997999999,-75.619213,city,Colombia,,149606596,699,False,tu,Tue Jul 21 20:20:09 +0000 2015,Medellin - Colombia ,@elcanserbero all we need is love facultad de medicina ucc uces le u03c1edi a diøs que la cuidau 044fa vmuñoz,"('we', 'need', 'is')"
413,tú simplemente vive deja que el mundo gire,es,4.448673,-75.3155775,city,Colombia,,609321765,224,False,tu,Wed Jul 22 20:09:45 +0000 2015,Ibagué,all we need is love,"('we', 'need', 'is')"
692,quiero volar contigo muy alto en algún lugar,es,4.262283503,-74.24367099999999,city,Colombia,,1273965265,242,False,tu,Wed Jul 22 12:13:13 +0000 2015,,smile dream all we need is love melomana camilo m,"('we', 'need', 'is')"
8433,@vanesalgadotvr siempre contigo ami,es,4.448673,-75.3155775,city,Colombia,318636350.0,598688965,496,False,tu,Tue Aug 11 02:17:27 +0000 2015,Ibague - Colombia.,all we need is love u2728 there is no greater energy than unconditional love snap nataliars,"('we', 'need', 'is')"
8573,yo soy la que por ti daría la vida por completou 266a,es,10.95807288,-74.849933,city,Colombia,,2250555554,611,False,tu,Tue Aug 11 03:20:06 +0000 2015,"Barranquilla, Atlántico",god is loveu 2661 all we need is loveu 2693,"('we', 'need', 'is')"
9093,mis días sin ti son vacíos,es,7.144792999,-73.132697,city,Colombia,,1371053948,255,False,tu,Fri Aug 14 15:17:10 +0000 2015,"Santander, Colombia",« all we need is love » god,"('we', 'need', 'is')"
9725,pablo alborán solamente tú,es,4.262283503,-74.24367099999999,city,Colombia,,2922250168,482,False,tu,Tue Aug 25 23:05:38 +0000 2015,Bogotá,u2665300814u2665all we need is loveu 2665anclasu2693ufe0fu2665green valleyu 2665real madridcfu 2665gabyloniau2665canserberou2665loko kuerdou 2665gomitasu2665mamborrachosu2665voleibolu2665dontettou2665,"('we', 'need', 'is')"
9773,cuando dices vida yo estaré contigo tomas de mi mano y por dentro lloro aunque sea mentira me haces sentir vivo,es,7.063666499,-73.0964135,city,Colombia,,2296551068,177,False,tu,Tue Aug 25 23:25:45 +0000 2015,Bucaramanga ,all we need is love hemajuanitau 2764,"('we', 'need', 'is')"
11416,me extrañaras mas de lo que yo te extraño a ti,es,6.174511496,-75.6365725,city,Colombia,,1654095685,846,False,tu,Sat Aug 29 22:50:19 +0000 2015,,all we need is love all we need is hate,"('we', 'need', 'is')"
14485,tú que te vas justo en el mejor momento vienes y te vas y yo aquí roto dañado un poco desesperado,es,4.262283503,-74.24367099999999,city,Colombia,,2922250168,466,False,tu,Sun Aug 23 16:49:04 +0000 2015,Bogotá,u2665300814u2665all we need is loveu 2665anclasu2693ufe0fu2665green valleyu 2665real madridcfu 2665canserberou2665loko kuerdou 2665gomitasu2665mamborrachosu2665voleibolu2665dontettou2665,"('we', 'need', 'is')"
17050,que vengan mil que te sigo eligiendo a ti,es,4.262283503,-74.24367099999999,city,Colombia,,2746987276,3458,False,tu,Fri Sep 04 20:06:21 +0000 2015,Bogotá,u266ball we need is loveu 266b,"('we', 'need', 'is')"
18945,después de soñar soñar y soñar contigooo u266b,es,4.262283503,-74.24367099999999,city,Colombia,,2164879395,479,False,tu,Tue Sep 08 20:07:09 +0000 2015,"Bogotá, Colombia",all we need is love canserbero fantasmita lisha 11 instagram licha 96lm,"('we', 'need', 'is')"
19058,lo siento ese amor que sentía por ti ya se acabo,es,4.434799002,-75.779453,city,Colombia,,2214598034,931,False,tu,Tue Sep 08 22:35:24 +0000 2015,"Armenia, Quindio",all we need is love instagrammaria 1727 snapchatpaula 1504,"('we', 'need', 'is')"
20072,@abgjosearango no se porque esto me recuerda a ti jajaja,es,10.324450500000001,-73.463286,city,Colombia,3037234559.0,2174638194,537,False,tu,Fri Sep 18 18:15:48 +0000 2015,"Valledupar, Cesar",sm 3 all we need is somebody to lean on,"('we', 'need', 'is')"
23778,tú tan tengo sueño,es,6.360579502999999,-75.606961,city,Colombia,,3166963067,11,False,tu,Wed Jul 15 14:30:51 +0000 2015,Saturno. ,all we need is ball,"('we', 'need', 'is')"
24775,nada es fácil sin ti hoy mi cumpleaños hubiera sido perfecto si estuvieras bien aún sabiendo que,es,4.0882915,-73.4704055,city,Colombia,,1035758352,616,False,tu,Wed Jul 08 23:44:35 +0000 2015,COLOMBIA,all we need is loveu 266ala poesía es un arma cargada de futuro 161114 vi a tyrone gonzález #dosmilsiempre,"('we', 'need', 'is')"
27031,yo quería un fin de semana con usted y usted usted quería un fin de semana sin mi,es,4.013645503,-72.66604050000001,city,Colombia,,743974788,460,False,ud,Sun Jul 26 12:07:16 +0000 2015,,all we need is love cdlm cadc 3222798794,"('we', 'need', 'is')"
27085,lo unico que me faltaba era que usted me saliera con ese cuentico tan marica jajajajajajajajajajaja,es,4.262283503,-74.24367099999999,city,Colombia,,2835143139,248,False,ud,Sun Jul 26 17:44:57 +0000 2015,,all we need is weedu 2661 my only love basketball till i die real hiphop,"('we', 'need', 'is')"
28943,si usted me responde cuando quiere a mi porque yo no puedo hacerlo con usted,es,3.5704285039999997,-76.3486225,city,Colombia,,278246816,517,False,ud,Fri Jul 31 18:43:36 +0000 2015,Palmira - Colombia,all we need is love and hope snapchat danielanane,"('we', 'need', 'is')"
34425,no valora todo lo que hago por usted #despegueladeakilok,es,4.262283503,-74.24367099999999,city,Colombia,,2811423291,169,False,ud,Sat Aug 15 16:21:42 +0000 2015,Colombia,amor infinito a canserbero independiente santa fé ° all we need is love 3101201 0,"('we', 'need', 'is')"
34488,si usted no valoro lo que tuvo despues no pelee ni forme escenas de celos por algo que nunca fue suyo y ya no lo será,es,4.812912999,-75.73750600000001,city,Colombia,,2760890963,1980,False,ud,Sat Aug 15 16:57:15 +0000 2015,,ibague u2661solterau2661 atletico nacional all we need is love,"('we', 'need', 'is')"
36448,a usted lo que le falta es comer mierda para que valore lo que tiene al lado,es,4.013645503,-72.66604050000001,city,Colombia,,743974788,476,False,ud,Tue Sep 01 00:43:52 +0000 2015,,all we need is love los aldeanoscdlm cadc 3222798794,"('we', 'need', 'is')"
39420,no paila me canse de su indiferencia de hacer cosas de meter mis manos al fuego por usted y que no le importara lo siento me canse,es,4.754056497,-74.26612800000001,city,Colombia,,1164047065,598,False,ud,Sat Sep 19 18:12:57 +0000 2015,"Madrid, Cundinamarca",las palabras de muchos son el objetivo de otros all we need is love,"('we', 'need', 'is')"
15900,#yaessetiembrey mi amore @keylaqr esta de cumpleaños dios te bendiga y haga de ti una gran hija madre y hermana mi kyla te amo,es,8.075581893999999,-72.4770928,city,Colombia,,361498517,461,False,tu,Tue Sep 01 20:50:31 +0000 2015,Colombia,tecnologo en telecomunicaciones baterista de @nasionsanta apasionado por jesús enamorado de nacional y amante del deporte,"('y', 'amante', 'del')"
19784,como odio tener q alejarme de ti #tenecesito @kamotic,es,5.723132499,-73.020238,city,Colombia,,982786998,137,False,tu,Mon Sep 14 15:16:19 +0000 2015,"bogota, colombia",orgullosamente bailarina y amante del arte y directora de corpoviso,"('y', 'amante', 'del')"
29563,necesitamos una ciudad segura humana respetuosa con bibliotecas y cultura usted se la dió a la ciudad tiene experiencia,es,4.262283503,-74.24367099999999,city,Colombia,,2571096547,20,False,ud,Mon Aug 03 15:15:55 +0000 2015,"Barrio Quesada, en Teusaquillo",profe de música compositora y amante del silencio,"('y', 'amante', 'del')"
32393,@jepterceradivii @chrigarces @afgalindo no lo digo por usted para mi es un completo desconocido lo digo por los que apoya y defiende,es,3.3641819969999998,-76.49608,city,Colombia,264464677.0,132236923,302,False,ud,Tue Aug 25 23:35:07 +0000 2015,Cali,periodista graduado seguidor de cristo y amante del futbol i ´ m journalist i love god,"('y', 'amante', 'del')"
5634,hoy es el día mi amor me siento muy orgullosa de ti siempre estarás en mis oracioneste adoro amor de mi vida,es,4.262283503,-74.24367099999999,city,Colombia,,148573506,416,False,tu,Sun Aug 02 12:17:08 +0000 2015,Bogota-Colombia,apasionante por diosu 262eamante de la música consciente u262eu262e u2665estudiante de psicologia 17u2665mi futuro enc,"('de', 'la', 'música')"
8294,este sitio este lunes me recuerda a ti,es,4.262283503,-74.24367099999999,city,Colombia,,360328280,364,False,tu,Tue Aug 11 01:02:50 +0000 2015,Bogotá,enamorada locamente de la música amo dibujar leer y escribir,"('de', 'la', 'música')"
19217,si lo puedes creer es para ti yo lo creo y lo recibo #musica #madre #padres #television #radio #redessociales,es,4.262283503,-74.24367099999999,city,Colombia,,1161955747,1590,False,tu,Sun Sep 13 17:09:40 +0000 2015,Bogotá Colombia,cantautora infantíl lleva el mensaje del amor de dios a los niños a través de la música @supresenciaigle blog,"('de', 'la', 'música')"
28237,@aletandra si usted no va a hacer nada malo para qué le miente a su familia males buscados,es,6.270882997999999,-75.619213,city,Colombia,157894879.0,157894879,2309,False,ud,Wed Jul 29 11:47:11 +0000 2015,medellin,dándole voz a quienes no pueden pedir ayuda los animales amante no clandestina de la música y el fútbol atl nacionaltodo groupie de @movemedellin,"('de', 'la', 'música')"
28242,@mauriciocard austeridad inteligente buena frase ministro ud transmite confianza @cardenasjorgeh,es,4.262283503,-74.24367099999999,city,Colombia,142849205.0,339393715,616,False,ud,Wed Jul 29 11:56:33 +0000 2015,Bogotá,algo de temas empresariales económicos y de la música tropical,"('de', 'la', 'música')"
41582,@charoguerra @minjusticiaco que sabe ud sobre si alguien está en la capacidad de adoptar o no ud lo ha hecho no sea ridícula,es,3.5704285039999997,-76.3486225,city,Colombia,262349588.0,10796982,891,False,ud,Thu Jul 16 12:28:07 +0000 2015,Cali,no se ría en verdad soy #pasivista lo hago por medio de la música y el teatro la tecnología y lo que se pueda siganme los buenos,"('de', 'la', 'música')"
41630,@bluradioco @juanmansantos entonces que son por dios no mas presidente santos es que ud no ve lo que está pasando,es,4.681281499,-73.925527,city,Colombia,622082899.0,122517635,345,False,ud,Thu Jul 16 13:26:15 +0000 2015,Villavicencio-Colombia,llanerau 26c5 fanática de la música que enamora amo a dios y a mi familia,"('de', 'la', 'música')"
1239,siempre serás mi amor y eso tú lo sabes,es,5.1421995,-74.1887905,city,Colombia,,2288835762,1452,False,tu,Fri Jul 24 17:16:46 +0000 2015,"Cundinamarca, Colombia",qué es lo que ha de estar acá,"('es', 'lo', 'que')"
1994,@srtacule10 @fcbarcelona @carpoficial @juniorclubsa de acuerdo contigo en todo casi,es,10.95807288,-74.849933,city,Colombia,1912720680.0,2579741869,598,False,tu,Sat Jul 25 19:29:33 +0000 2015,,junior fc barcelona y ca boca juniorslo que ves es lo que hay,"('es', 'lo', 'que')"
2303,no lloré por ti lloré por todas las cosas personas y momentos que deje para estar junto a ti,es,4.262283503,-74.24367099999999,city,Colombia,,2377543842,156,False,tu,Sun Jul 26 13:34:37 +0000 2015,Bogota,pues lo que menos te esperabas es lo que dios te puso en tu camino y pues sera el mejor motivo para salir adelante,"('es', 'lo', 'que')"
3541,canserbero pensando en tiu 2665,es,4.262283503,-74.24367099999999,city,Colombia,,547824020,2560,False,tu,Mon Jul 27 21:27:18 +0000 2015,Bogota D.C,rap es lo que necesita el mundo,"('es', 'lo', 'que')"
3760,recuerdos contigo infinitos,es,5.038591498,-74.015434,city,Colombia,,1293009049,117,False,tu,Mon Jul 27 23:29:11 +0000 2015,,nunca dejes de amar ni de soñar porque es lo que te pone en pie estudiante de administración de empresas,"('es', 'lo', 'que')"
4888,hay dos tipos de besos los que saben a nadie y los que saben a ti,es,4.262283503,-74.24367099999999,city,Colombia,,194400662,735,False,tu,Thu Jul 30 01:56:58 +0000 2015,,mujer de metáforas vanidad es lo que escondo ante los pliegues de mi falda snapchat paola 069,"('es', 'lo', 'que')"
7007,decepciona cuando alguien importante para ti no está ahí,es,4.448673,-75.3155775,city,Colombia,,381096529,42,False,tu,Tue Aug 04 23:18:14 +0000 2015,Brasil,la posibilidad de realizar un sueño es lo que hace que la vida sea interesante,"('es', 'lo', 'que')"
8128,@kroyvergara muchas gracias bebe para nada eso te digo a ti olvido com,es,4.262283503,-74.24367099999999,city,Colombia,1078049274.0,365177786,3080,False,tu,Mon Aug 10 22:04:08 +0000 2015,,se feliz a tu manera porque la felicidad no es lo que dicen los demás sino lo que a ti te hace feliz,"('es', 'lo', 'que')"
9455,de ti e aprendido muchas cosas,es,4.262283503,-74.24367099999999,city,Colombia,,2447179602,555,False,tu,Fri Aug 14 19:57:58 +0000 2015,Bogotá,una vida junto a ti eso es lo que quiero u2764 u2665directioner u2665 u2665branerhasta envejeceru 2665 brayan sanchez mi mejor coincidenciau 2665jaramishanau2665pdcu2665bnu2665,"('es', 'lo', 'que')"
10138,lo unico que quiero es que este bienpor eso te lo entrego a ti señor para que me ayudes a que este bien,es,4.262283503,-74.24367099999999,city,Colombia,,221130652,180,False,tu,Wed Aug 26 01:34:35 +0000 2015,,no siempre lo que pensamos es lo que decimos,"('es', 'lo', 'que')"
11153,contigo vale el riesgou 2728,es,10.3504725,-75.3768395,city,Colombia,,334733059,299,False,tu,Thu Aug 27 06:41:08 +0000 2015,Yo sabré Esperar... #Plin,el amor es lo que verdaderamente justifica nuestra existenciau 2665,"('es', 'lo', 'que')"
11165,como saber a q atener me contigo ese es mi dilema diario,es,4.262283503,-74.24367099999999,city,Colombia,,804918961,303,False,tu,Thu Aug 27 07:58:01 +0000 2015,COLOMBIA,lo importante no es lo que nos hace el destino sino lo que nosotros hacemos de el florence nigtingale,"('es', 'lo', 'que')"
12974,te quiero asi niña yo solo soy quien te ama a ti,es,10.39044865,-75.5496353,city,Colombia,,303315918,929,False,tu,Sun Aug 16 23:22:03 +0000 2015,Colombia,estudiante de diseño gráfico cantar es lo que amo km instagram milaarroyo,"('es', 'lo', 'que')"
13891,rku 2665 siempre contigo,es,4.262283503,-74.24367099999999,city,Colombia,,501241065,708,False,tu,Sun Aug 23 01:31:04 +0000 2015,Bogota - Gotham City,por el amor al arteu 2665 no todo es lo que parece brillando como diamante rkgirlu 2665 rku 2665 anonimatou 25b2u25bcmadonna ghosttown u266b u2655u265b calle 13 me vieron cruzar travesía u2693,"('es', 'lo', 'que')"
15773,siempre da lo mejor de ti,es,10.39044865,-75.5496353,city,Colombia,,906508951,525,False,tu,Tue Sep 01 19:08:20 +0000 2015,Caracas,averigua que es lo que te gusta hacer y dirige todas tus energías en esa dirección de eso se trata la felicidad,"('es', 'lo', 'que')"
15865,cuando comprendes que dios esta contigo ya no importa quien esta contra a ti @ bocagrande,es,10.39044865,-75.5496353,city,Colombia,,197223052,48,False,tu,Tue Sep 01 20:11:34 +0000 2015,Cartagena,preocúpate mas por tu conciencia que por tu reputación porque tu conciencia es lo que eres y tu reputación es lo que otros piensan de ti,"('es', 'lo', 'que')"
17124,no estoy buscando amor te estoy buscando a ti un sueño,es,4.945713501,-73.95061650000001,city,Colombia,,447568111,76,False,tu,Fri Sep 04 21:02:30 +0000 2015,"Tocancipá, Cundinamarca",la falsa esperanza es lo que me mantiene whatsapp 3012200234,"('es', 'lo', 'que')"
20305,ya no me estoy acostumbrando tanto a ti si me hablas te hablo si no pues suerte cariño siga en la calle,es,10.95807288,-74.849933,city,Colombia,,3219902697,44,False,tu,Fri Sep 18 19:34:02 +0000 2015,,042615 u270a tu mi felicidad xxvi 2asvgmmmm6 un futuro a tu lado es lo que mas deciaria te amo my todo,"('es', 'lo', 'que')"
21373,para ti son paranoias para mi son cargas,es,10.95807288,-74.849933,city,Colombia,,2472621129,1712,False,tu,Sat Sep 26 00:04:11 +0000 2015,"Barranquilla, Atlántico",me dijo lucha por tu sueño y eso es lo que voy a hacer luchare por ella,"('es', 'lo', 'que')"
21490,@pierinedesafio que colombia te apoye a tiiiii la niña @vanesadesafio pelo el cobre muy feo grita como loca,es,4.262283503,-74.24367099999999,city,Colombia,3152683516.0,555478900,644,False,tu,Sat Sep 26 02:00:07 +0000 2015,Bogota ,en el estado ideal inmensamente feliz all you need is love yo no me creo linda yo soy linda y tu lo sabes y eso es lo que mas te arde,"('es', 'lo', 'que')"
22452,yo pienso en ti desde el amanecer,es,7.356692002000001,-72.6948055,city,Colombia,,1611347144,922,False,tu,Fri Jul 17 11:11:24 +0000 2015,Christian Daniel Castiblanco<U+2764>,sonreir creer en dios cada quien es lo que quiere ser tu me enseñaste a sonreir aun sin tener razones,"('es', 'lo', 'que')"
24752,usa siempre condón seguridad para ti y para los demás #saludybienestar,es,3.5704285039999997,-76.3486225,city,Colombia,,2924190765,78,False,tu,Fri Jul 03 11:23:53 +0000 2015,Colombia,la opinión siempre cuenta somos lo que quieres leer y lo que mas te gusta esta aquí en opinión genera 1 la opinión es lo que cuenta,"('es', 'lo', 'que')"
28589,#sientasemuyimportanteparami por que no cualquiera haría lo que yo haría por ud,es,4.3124519999999995,-74.4376075,city,Colombia,,308126599,441,False,ud,Thu Jul 30 00:40:24 +0000 2015,Colombia,futura patrullera de la policía nacional amando esta hermosa institución me siento con vocación policial servir a la comunidad es lo que quiero,"('es', 'lo', 'que')"
29096,cuando dan partes calientes en las películas y su mamá le dice tapese que eso no es la usted,es,4.262283503,-74.24367099999999,city,Colombia,,1071097896,660,False,ud,Fri Jul 31 22:27:02 +0000 2015,CiudadVerde.,la gente no es lo que dice ser,"('es', 'lo', 'que')"
36836,@juanmansantos a ud presidente le ven la cara pues ud necesita el respaldo de maduro para su proceso de paz acabe con eso y quitese a mad,es,6.270882997999999,-75.619213,city,Colombia,64839766.0,130433690,193,False,ud,Wed Sep 02 00:30:37 +0000 2015,Medellin,mi verdadera riquesa es lo que tengo en mi mente,"('es', 'lo', 'que')"
37745,@eduardoluisfut poseido por el espiritu del autogol jajajajajajajajajaajajajajajjajajajajajajajajaud es un genio,es,7.144792999,-73.132697,city,Colombia,125981120.0,47125240,183,False,ud,Sun Sep 06 22:38:12 +0000 2015,Colombia ,mi mejor trabajo es ser mamay es lo que mas feliz me hacedaniel y emiliano son mi vida,"('es', 'lo', 'que')"
39316,gente falsa y usted mk ii,es,4.262283503,-74.24367099999999,city,Colombia,,3291274639,78,False,ud,Sat Sep 19 18:51:01 +0000 2015,"Bogotá, Colombia",lo importante no es lo que se promete si no lo que se cumple o,"('es', 'lo', 'que')"
410,cuando estoy contigo no me importa el reloj,es,4.812912999,-75.73750600000001,city,Colombia,,1250323705,1284,False,tu,Wed Jul 22 20:09:03 +0000 2015,"Dosquebradas, Risaralda",dios y madre juliana alvarez best friend grajales udv #17 chela garcialmn 21 lfn 24 pv 29 mcn 14sscejaz negraz y cam,"('dios', 'y', 'madre')"
1971,@maquiavelicoch jjujuju y yo a tiiii poquemoncitoo,es,4.262283503,-74.24367099999999,city,Colombia,2740178582.0,1173629130,279,False,tu,Sat Jul 25 19:16:44 +0000 2015,LEJOS <U+2764>,dios y madre u2764,"('dios', 'y', 'madre')"
2265,le digo ami ema que le coleque camila y dice si uma para que salga igual a ti ajaj como mona y hermosa,es,4.262283503,-74.24367099999999,city,Colombia,,2220608473,261,False,tu,Sun Jul 26 12:29:26 +0000 2015,,dios y madre u2665,"('dios', 'y', 'madre')"
5536,si supieras como es mi vida desde que no estás aquí si supieras toooodas las lágrimas que derramo por ti,es,3.5704285039999997,-76.3486225,city,Colombia,,142799564,1657,False,tu,Sun Aug 02 18:05:06 +0000 2015,,dios y madre,"('dios', 'y', 'madre')"
7540,ojala llegue rápido la navidad para estar contigo 26 u2665,es,4.262283503,-74.24367099999999,city,Colombia,,2220608473,268,False,tu,Thu Aug 06 13:42:18 +0000 2015,,dios y madre camilo te quiero mucho mi amor gracias por todo 26u263au2665,"('dios', 'y', 'madre')"
13918,ya es tiempo de olvidarme de tus besos al menos no perdí el sentido del humor pues mi sentido del amor sin ti es sentido por supuesto,es,4.762178502,-75.72811999999999,city,Colombia,,2893851214,194,False,tu,Sun Aug 23 01:40:56 +0000 2015,,u2605 ufe 3b #realg4life ufe 3b u2605 dios y madre u2764ñengo flow mi locura u2764daii sottou 2764crack familyu 2764loko kuerdo u2764weedu2605canserberou261d,"('dios', 'y', 'madre')"
21030,parece que quererte y querer estar contigo no sirve de nada u270b,es,5.056934001,-75.560285,city,Colombia,,2883214757,168,False,tu,Thu Sep 24 19:29:22 +0000 2015,,dios y madre u2665 emmanuel jóvenes para cristo,"('dios', 'y', 'madre')"
23463,devuélveme esas noches que no descansé por besarte otras vez y otra vez la ternura que en ti derroché,es,3.5704285039999997,-76.3486225,city,Colombia,,142799564,1635,False,tu,Thu Jul 16 23:18:24 +0000 2015,,si no trabajo no tengo fortuna dios y madre,"('dios', 'y', 'madre')"
26287,si usted es hombre y le gusta estar hablando mal de las mujeres compre calmidol para esos cólicos menstruales querida amiga,es,4.567087498,-75.6021415,city,Colombia,,1286745763,165,False,ud,Thu Jul 23 19:21:39 +0000 2015,,dios y madre u2665 #05 je,"('dios', 'y', 'madre')"
32159,@wilmercorrea12 ei wilmer usted si esta bien sera q se le vino el periodo,es,4.812912999,-75.73750600000001,city,Colombia,1311965594.0,2847100161,45,False,ud,Fri Aug 14 19:50:40 +0000 2015,,dios dios y madre,"('dios', 'y', 'madre')"
34852,si usted es de los que cambia una amistad por amor permitame decirle que usted no sabe lo que hace,es,4.567087498,-75.6021415,city,Colombia,,2600937159,576,False,ud,Sun Aug 16 16:21:38 +0000 2015,,dios y madre u26bdmicro #0mejor amiga 2,"('dios', 'y', 'madre')"
487,las gracias son para ti,es,4.262283503,-74.24367099999999,city,Colombia,,78050753,13188,False,tu,Wed Jul 22 13:42:07 +0000 2015,Bogotá,humano en toda la extensión de la palabra amante del buen trato y de la tranquilidad egresado udea director y presentador de @ffntn24,"('y', 'de', 'la')"
1189,#fallarnoesopción cuando todo se trata de ti,es,4.262283503,-74.24367099999999,city,Colombia,,197588759,92,False,tu,Thu Jul 23 13:29:17 +0000 2015,colombia,enfermera fundacion universitaria de ciencias de la saludamante del tenis la poesia y de la buena musica como el rock,"('y', 'de', 'la')"
1803,@maiteoficial tantos motivos para que tus perronitos estemos orgullosos de ti todo va a salir increíble u2661,es,6.270882997999999,-75.619213,city,Colombia,64477046.0,2904533945,120,False,tu,Sat Jul 25 18:01:08 +0000 2015,Medellín- Colombia,soy fan de la que dice arriba chile estando en perú y de la que se queda dormida en una entrevista te amo @maiteoficial 150215 tatuado en el u2665,"('y', 'de', 'la')"
4442,solamente tú,es,4.262283503,-74.24367099999999,city,Colombia,,415113015,225,False,tu,Thu Jul 30 02:12:48 +0000 2015,Bogotá ,soy el producto del amor incondicional de dios de la entrega y perseverancia de mi madre y de la fe al creer siempre en mí quibdoseña contadora pública,"('y', 'de', 'la')"
5824,cuánto tiempo ha pasado desde que alguien tocó una parte de ti aparte de tu cuerpo,es,6.270882997999999,-75.619213,city,Colombia,,393657379,69,False,tu,Mon Aug 03 00:13:28 +0000 2015,"Medellin, Colombia ",una paisa enamorada del frio de la noche de los libros de los ojos cafés y de la poesía amante del voluntariado y del emprendimiento social #birraculturau2665,"('y', 'de', 'la')"
7655,@mariaisansteff tan linda yo te quiero a ti,es,4.262283503,-74.24367099999999,city,Colombia,251216560.0,126169911,297,False,tu,Thu Aug 06 15:20:57 +0000 2015,"Bogotá, D.C.",politóloga ma en ciencia política neurótica existencialista y fan # 1 de los animales y de la montaña,"('y', 'de', 'la')"
11981,@kristililley tenerte a ti en mi vida es mi felicidad te amo,es,4.262283503,-74.24367099999999,city,Colombia,257276028.0,390769731,270,False,tu,Sun Aug 30 19:34:18 +0000 2015,Bogota Colombia ,actor de la escuela nacional de arte dramático y de la escuela de arte de new york,"('y', 'de', 'la')"
21988,los detalles conquistan tú corazón me enamora te amo delomejormylifefr gracias #lomejordemivida,es,7.144792999,-73.132697,city,Colombia,,205134399,148,False,tu,Sat Sep 26 18:32:41 +0000 2015,Colombia,politologo internacionalista y de la adm especialista en marketing corporativo personal y politico actor y presentador,"('y', 'de', 'la')"
26683,@gusgomez1701 usted me puede informar con carácter urgente a q hora se cierra inscripción de candidatos hoy es urgente x favor le agradezco,es,8.075581893999999,-72.4770928,city,Colombia,253315622.0,276030255,144,False,ud,Sat Jul 25 16:52:37 +0000 2015,Cucuta NS,pensionado amante del buen futbol y de la buena comida,"('y', 'de', 'la')"
27010,que haría ud si algo espiritual refutara sus creencias,es,4.262283503,-74.24367099999999,city,Colombia,,284807548,132,False,ud,Sun Jul 26 01:10:44 +0000 2015,Colombia,amante del deporte la comunicación el arte la música y de la buena comida,"('y', 'de', 'la')"
31743,urna virtual si a ud le gusta bailar y sale con un hombre o mujer que no sepa que hace,es,6.270882997999999,-75.619213,city,Colombia,,191628714,1574,False,ud,Tue Aug 11 04:49:40 +0000 2015,"Medellín, Antioquia",enfermo por el medellin intengrante @lamurga2006 y de la 19 13 de la gloriosa rxn 1998 actualmente trabajo para barlovento diso,"('y', 'de', 'la')"
32139,sr alcalde usted pidiendo plata para metro cuando no ha podido con cruce 94 y tm a soacha sea serio por favor @eltiempo @petrogustavo,es,4.262283503,-74.24367099999999,city,Colombia,,225679684,187,False,ud,Fri Aug 14 19:26:04 +0000 2015,Bogota,ciudadado responsable amigo del buen gobierno y de la responsabilidad personal como elemento de desarrollo social,"('y', 'de', 'la')"
34793,@eduardoluisfut usted es el mejor refresco la narración en colombia,es,4.567087498,-75.6021415,city,Colombia,125981120.0,285814456,127,False,ud,Sun Aug 16 21:21:30 +0000 2015,Medellin,paisa hincha del poderoso @dimoficial y de la espectacular @fcfseleccioncol,"('y', 'de', 'la')"
38577,@carodt3 @karennoriega21 de la petición de quitarnos camiseta para entrar ni una palabra no se ha usado el cargo para lo que ud dice,es,4.262283503,-74.24367099999999,city,Colombia,73230075.0,281775241,136,False,ud,Tue Sep 08 22:02:24 +0000 2015,Bogotá,estudiante de historia en @unijaveriana director general de @usaquenst miembro del @polodemocratico y de la @ocecolombia egresado de @escuelaepe,"('y', 'de', 'la')"
41001,@gabrielpieface usted es cruel jajajaja,es,4.262283503,-74.24367099999999,city,Colombia,1319150120.0,860349080,598,False,ud,Mon Jul 20 20:13:14 +0000 2015,bogota colombia,u2764 arquitecta en formación u2764 amante del arte y de la buena música paso a paso y con la ayuda de dios mis sueños cumpliré u263a,"('y', 'de', 'la')"
41688,@robledojorge usted no me respondió el último mensaje que le envié por el face,es,4.132556503,-76.2509195,city,Colombia,153521712.0,1189848709,10,False,ud,Thu Jul 02 13:35:50 +0000 2015,Tulua,personaje de critica social y de la educacion en nuestro pais,"('y', 'de', 'la')"
9745,cuando mi mejor amigo planea muchas cosas contigo #lavidaescolorderosa,es,4.262283503,-74.24367099999999,city,Colombia,,2220402024,1019,False,tu,Tue Aug 25 23:14:47 +0000 2015,"Bogotá, Colombia",u2605si tu te caes me caigo y nos levantamos los dos u2605 comenzando de cero una nueva vida siempre con la mano y la fuerza de dios que me fortalece,"('que', 'me', 'fortalece')"
15801,hay personas que no son leales a ti son leales a lo que tienes y representas y cuando sus necesidades cambian también cambia su lealtad,es,4.262283503,-74.24367099999999,city,Colombia,,1705418605,190,False,tu,Tue Sep 01 19:25:20 +0000 2015,chiquinquira boyaca,solo necesitamos en nuestras vidas el amor de nuestra familia y aquellos que nos demuestren que nos necesitan en la de ellos d,"('el', 'amor', 'de')"
