,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
498,hola @oxigenofm quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:21 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
499,hola @lamegabogota quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:27 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
500,hola @los40colombia quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:33 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
501,@jose10717 @sandrah1813 lo que pasa es que tú no entiendes el chiste el por qué ella me menciona jejejejej p,es,4.262283503,-74.24367099999999,city,Colombia,156111468.0,150820058,3237,False,tu,Wed Jul 22 18:19:39 +0000 2015,Bogotá - Colombia,
502,hola @radioondacero quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:41 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
503,hola @lqscradio quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:46 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
504,hola @lamegacali quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:19:53 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
505,hola @cocacolafmco quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:20:02 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
520,@willylevy29 se acerca una fecha super especial para mi q lindo seria hablar contigo ese dia sabes me moriría de felicidad te chelo,es,4.262283503,-74.24367099999999,city,Colombia,153295172.0,3363396875,5,False,tu,Wed Jul 22 18:27:22 +0000 2015,,TE ADMIRO @WILLILEVY29.
521,@helenofficial3 @jackjackjohnson jack tell me helen es una hija de mi y tú no bueno bai,es,10.95807288,-74.849933,city,Colombia,2195970306.0,2195970306,2671,False,tu,Wed Jul 22 18:28:14 +0000 2015,Colombia pues,"Austin, 1D, Selena papuda, The1975<U+2661><U+2661> Luke Girl<U+2665> Austin, Ariana, Beau y James follows. No olvidar que debo conocer a @malikvicious<U+2665> #pillinassquad"
524,@helenofficial3 @jackjackjohnson jack tell me helen es una hija de mil y tú no bueno bai,es,10.95807288,-74.849933,city,Colombia,883336740.0,2195970306,2671,False,tu,Wed Jul 22 18:28:55 +0000 2015,Colombia pues,"Austin, 1D, Selena papuda, The1975<U+2661><U+2661> Luke Girl<U+2665> Austin, Ariana, Beau y James follows. No olvidar que debo conocer a @malikvicious<U+2665> #pillinassquad"
527,@siempredvicio @dvicionacho ya te dije que te amo no bueno ti amu nacho estoy ansiosa por escucharlos pronto lt3,es,4.262283503,-74.24367099999999,city,Colombia,2843854377.0,405787015,280,False,tu,Wed Jul 22 18:29:43 +0000 2015,"Narnia- Neverland, Colombia. ","Porque Narnia es mi ancla, Dvicio mi fortaleza, y las hojas y la tinta mi guía."
533,seguimos contigo sofiacon la ayuda de dios vas a levantarte de esa cama a seguir alegrandole la vida a toda tu familia @caritosoto1 #fuerza,es,5.056934001,-75.560285,city,Colombia,,965173782,2900,False,tu,Wed Jul 22 18:30:52 +0000 2015,Manizales,Club dedicado a la hermosa y trabajadora @caritosoto1 Que con su esfuerzo y Dedicación se ha ganado Nuestro Corazón Presidenta @natigalvis279
542,@ricardocelist te amo my love gracias por estar conmigo en los malos y buenos momentos te amo ya quiero estar contigo mi bebe,es,4.262283503,-74.24367099999999,city,Colombia,2261585788.0,2312528359,539,False,tu,Wed Jul 22 18:36:45 +0000 2015,"Barranquilla, Atlántico",te amooooooooooo mi bebe att: tu novio 26 infinito <U+2661>Ricardo Celis<U+2661> El amor de mi vida el mejor de todos te amo mi niño hermoso siempre juntos<U+2661> <U+2654>R&A<U+2654> <U+2661>268<U+2661>SFDC
547,@saraysuarez07 amor mio corazón de otro soñé contigo algo muy hermoso,es,10.95807288,-74.849933,city,Colombia,2664800197.0,1432781268,730,False,tu,Wed Jul 22 18:41:18 +0000 2015,"Medellín, Antioquia",
548,hola @lidacabrera como estás una pregunta tu estás manejando @restauranterex quisiera conversar contigo #gracias,es,10.95807288,-74.849933,city,Colombia,,30966270,1102,False,tu,Wed Jul 22 18:41:37 +0000 2015,"Barranquilla, Colombia",Por mis arterias corre río Magdalena y mar Caribe. Diseñador en @bololo_lab
552,hola @oxigeno905 quisiera escuchar #contigo lo nuevo de @kevinroldan que tengan lindo díau 2665,es,3.421298498,-76.67783299999999,city,Colombia,,389056986,751,False,tu,Wed Jul 22 18:44:11 +0000 2015,Cali - Colombia,Presidenta del @KRFANSCALI apoyo incondicional a @KEVINROLDAN               Instagram: andrecardonav                     http://ask.fm/AndreaCardonaV
558,@radiotiempo1067 @yancy1067 #turespiracion #humanosamarte #lodejariatodo #deseoverteenconcierto y cantar contigo #loadmitosoyfandechayanne,es,4.262283503,-74.24367099999999,city,Colombia,785558828.0,3298054911,17,False,tu,Wed Jul 22 18:46:34 +0000 2015,,
560,@jeimyvelasquez gracias a ti por todo te amou 2665 espero verte pronto,es,4.448673,-75.3155775,city,Colombia,354345838.0,284232585,937,False,tu,Wed Jul 22 18:47:44 +0000 2015,,<U+2661>. Colombia <U+2661>.
577,#niallappreciationday gracias por todo lo que has hecho me siento definitivamente orgullosa de ti y de que seas mi debilidad @niallofficial,es,8.822113996,-75.621871,city,Colombia,,2372367847,310,False,tu,Wed Jul 22 18:55:11 +0000 2015,Colombia ,"I'm Directioner i Love One direction :D <U+2665><U+2665><U+2665> Niall, Liam, Louis and Harry los amo chicos <U+2665><U+2665>.Los seguire apoyando pase lo que pase. #DirectionerForever"
583,@astridace yo a ti ma gracias por mis arepitas te amoooooooooo hasta el infinito y más allá,es,4.262283503,-74.24367099999999,city,Colombia,1666040978.0,805289790,295,False,tu,Wed Jul 22 18:58:59 +0000 2015,Bogotá Colombia,"If I die young, bury me in satin, lay me down on a bed of roses, sink me in the river at dawn, send me away with the words of a love song..."
586,@rodolfolondono @cristovision que dios toque tu voz para que sea el el que hable atraves de ti y derrame su bendición para todos,es,7.754866998,-72.5371965,city,Colombia,606379764.0,3363337545,2,False,tu,Tue Jul 21 23:56:14 +0000 2015,,
604,@paulaaarias tal vez eso solo te pase a ti,es,4.262283503,-74.24367099999999,city,Colombia,2352446964.0,2589987910,54,False,tu,Wed Jul 22 00:04:20 +0000 2015,,vivir con la sonrisa de JESÚS es lo mejor.
610,se acercan cambios pero tú serás parte de ellos de qué quieres que hablemos en @tuplanetabichos #tunuevoplaneta,es,4.262283503,-74.24367099999999,city,Colombia,,250477457,47705,False,tu,Wed Jul 22 00:07:13 +0000 2015,Bogotá Colombia,"Tu Planeta Bichos, donde se vale ser feliz"
618,@mariajdiazr cruzar toda la ciudad en hora pico por estar contigo es el amor en su máxima expresión,es,7.144792999,-73.132697,city,Colombia,3297190443.0,271414633,868,False,tu,Wed Jul 22 00:09:30 +0000 2015,Bucaramanga.,Culé de mero heart. ¡BLAUGRANA AL VENT! Snapchat: edwardquinteroj
622,@ortegapamo @jolainnet esas mejores amigas que estan en las buenas y malas contigo a pesar de todo,es,10.889511,-74.782175,city,Colombia,584136600.0,584133534,429,False,tu,Wed Jul 22 00:10:11 +0000 2015,,Hope :)
629,@paov1994 tengo que hablar contigo pao pero no nos vemos y si mis chistes que te alegran jaja,es,6.270882997999999,-75.619213,city,Colombia,3178951723.0,776144323,268,False,tu,Wed Jul 22 10:27:41 +0000 2015,,
631,@paulabustosp gracias mi pauamor eterno y que a ti te vaya super bien cuando entres a clase u2665u2665u2665,es,4.262283503,-74.24367099999999,city,Colombia,159506492.0,893874265,85,False,tu,Wed Jul 22 10:33:56 +0000 2015,Bogota,El Mundo Estaba Bastante Tranquilo Cuando Yo Nací
636,me dormíperdón jajajc @tefiospiina cumpleaños feliz para ti mis mejores deseos en el día de hoy y siemprese muy feliz bebe,es,4.262283503,-74.24367099999999,city,Colombia,,612085909,342,False,tu,Wed Jul 22 10:47:56 +0000 2015,,
639,@rodriguezpancho desde muy temprano te mando las mejores energías para hoy sea para ti un maravilloso día y muchos éxito en tu lanzamiento,es,4.262283503,-74.24367099999999,city,Colombia,175173490.0,2213026477,124,False,tu,Wed Jul 22 10:54:38 +0000 2015,,
644,@rodrigotorresz gracias igual tú mucha buena energía u270cu2764,es,5.083482498,-73.9911015,city,Colombia,310617249.0,345750916,2785,False,tu,Wed Jul 22 11:04:17 +0000 2015,,REAL MADRID CF<U+2764>/MILLONARIOS FÚTBOL CLUB  -CALLE13 -Damian Marley-12/03/13-Wa:322 381 60 04
647,el tiempo es un eterno presente que transcurre mientras tú lo divides en pasado y en futuro olvidandote de disfrutarlo @angelyta0502,es,3.3641819969999998,-76.49608,city,Colombia,,3083134772,259,False,tu,Wed Jul 22 11:08:02 +0000 2015,,"Abogado consultor, catedrático, conferencista."
652,@nandotalavera soñé contigo amigo,es,11.07346239,-73.92732164,city,Colombia,64311529.0,634116114,677,False,tu,Wed Jul 22 11:14:12 +0000 2015,Colombia,"Barranquillero, Ingeniero Industrial amante al mar y la fotografía -INSTAGRAM @jossgb23 - WHATSAPP +57 3057366132"
654,de lo mejor de mi vida siempre tú @ximena01c,es,5.056934001,-75.560285,city,Colombia,,389725146,1915,False,tu,Wed Jul 22 11:19:41 +0000 2015,Caldas.,XPC01Best.
655,oye qué es lo que pasa contigo por qué te robas mi bufanda @pauuluna12,es,4.262283503,-74.24367099999999,city,Colombia,,2781005004,218,False,tu,Wed Jul 22 11:20:10 +0000 2015,Bogotá / Colombia,"DIOS ES MI TODO<U+261D><U+FE0F> Eres lo mejor de mi vida Paula Castro <U+2764><U+FE0F> #14 Real Madrid - River Plate <U+26BD><U+FE0F>
Instagram: adreamer_14
Snapchat: danitejeda1404"
657,@whereisthehope los mejores días de mi vida los paso contigo todos los días jajaja,es,4.262283503,-74.24367099999999,city,Colombia,1399689445.0,436966446,661,False,tu,Wed Jul 22 11:27:29 +0000 2015,"Bogotá, Colombia","Aspirante de muchas cosas, hasta de cocaina. | CAN | FCB |"
663,lt3 hoy desperte con ganas de besarte acariciarte y enredarme en ti disfruto tanto quererte te extraño @eduardinheiro,es,4.262283503,-74.24367099999999,city,Colombia,,89374074,245,False,tu,Wed Jul 22 11:34:44 +0000 2015,México,"Actriz, productor de campo, Especialidad en maquillaje de caracterización y Fantasia.. Mamá de tiempo completo!"
664,muy buen presidente del congreso @velascoluisf pisando fuerte mi abrazo para ti y tu equipo,es,4.262283503,-74.24367099999999,city,Colombia,,136011137,5955,False,tu,Wed Jul 22 11:35:53 +0000 2015,Internacional Feminist Network,El cuerpo humano no está en venta CONTRA LA TRATA DE PERSONAS @RedAltoAlaTrata  #Paz #DDHH #Refugiados #Afro #Género #NoalaTrata
665,@daniandrade0228 dani estoy tan feliz por ti,es,4.262283503,-74.24367099999999,city,Colombia,325866209.0,783268086,427,False,tu,Wed Jul 22 11:36:42 +0000 2015,con Tori,"inspire, create, love, art. ? fotos: http://irisfotografiaposts.tumblr.com ? historias: http://w.tt/1cIrDIe #ElViento"
667,@ateadehombres donde tú estas es un infierno deberías pasar la hoja de vida acá,es,4.262283503,-74.24367099999999,city,Colombia,390149018.0,547309234,88,False,tu,Wed Jul 22 11:38:37 +0000 2015,,Circulo vicioso...
672,#tourxespn #vamosnairo hoy gran día millones de colombianos estamos contigo @nairoquinco los alpes son nuestros,es,4.262283503,-74.24367099999999,city,Colombia,,588761947,525,False,tu,Wed Jul 22 11:44:09 +0000 2015,"Bogotá, Colombia",
674,@triplecibarguen felicitaciones contigo que orgullo ser de tu pais eres un espectáculo te adoro,es,6.270882997999999,-75.619213,city,Colombia,709179208.0,129027394,36,False,tu,Wed Jul 22 11:52:13 +0000 2015,Cartagena Colombia,
680,@andreadavilacla igual para ti hermosa,es,10.95807288,-74.849933,city,Colombia,114534816.0,224572401,15467,False,tu,Wed Jul 22 12:01:46 +0000 2015,Barranquilla,PERIODISTA DE OPINION SIN NINGUN COMPROMISO DIFERENTE A LA VERDAD! ESCUCHANOS EN http://www.henryforero.com y http://www.henryforero.tk y en los 1220 AM
682,@carmenrinaldi4 gracias otro para ti cármen,es,4.262283503,-74.24367099999999,city,Colombia,2371433147.0,192538987,123148,False,tu,Wed Jul 22 12:05:09 +0000 2015,,INTERNATIONAL GEOPOLITICS   Former UN Rep. (Ex-Rep ONU) -  CATHOLIC / PRO-WEST - PRO-PATRIOT - MULTILINGUAL - AUTHOR: EL PLAN MAESTRO (THE MASTER PLAN)
683,@milebebe eres tú,es,3.3641819969999998,-76.49608,city,Colombia,94647462.0,2701861808,422,False,tu,Wed Jul 22 12:05:22 +0000 2015,AMÉRICA DE CALI - 1927<U+26BD>,"VII // Real Madrid - Independente - Citizen<U+26BD>































«Sergio R4mos García» [06<U+270A>] ^ Victoria<U+2764>"
685,@truntemus73 @nairoquinco #tour2015 quintana atacare en los alpes pero no seré el único todos contigo #vamosnairo colombia,es,4.262283503,-74.24367099999999,city,Colombia,576609286.0,588761947,525,False,tu,Wed Jul 22 12:08:25 +0000 2015,"Bogotá, Colombia",
699,@natalia2910 natalia eres tú jajaja no chertooo hola espero me recuerdeeees lt3,es,4.262283503,-74.24367099999999,city,Colombia,273649595.0,2464794955,916,False,tu,Wed Jul 22 12:27:59 +0000 2015,YoutourColombia,Vamos de la mano siempre|| Sebbbbas|| Dinamita<U+2764>
702,@curumanipresent @laporterestrepo @arturocalderonr @curumani solo te respondo si no das la cara no hablaré contigo como los hombreschismosa,es,4.812912999,-75.73750600000001,city,Colombia,1197570463.0,161813015,711,False,tu,Wed Jul 22 12:29:23 +0000 2015,Curumaní,"INGENIERO CIVIL, HOMBRE SERIO VEA!"
711,@galacticos54 te quiero mi amor cada momento junto a ti es perfecto,es,4.262283503,-74.24367099999999,city,Colombia,2289012602.0,2737458034,182,False,tu,Tue Jul 21 23:03:16 +0000 2015,,facebook como: Daiam Alejandra Lara
726,@25arnz estoy contigo nos va a dar algo yo creo que ya nos dio #kcamexico #haash,es,6.270882997999999,-75.619213,city,Colombia,3217916067.0,3303690713,350,False,tu,Tue Jul 21 23:12:41 +0000 2015,"Bogotá, Colombia",jugar futbol hasta la muerte gracias Dios 100% adicción Ha*Ash
727,@lucasdlarosa tú cada q quedamos solas @laugoarciniegas,es,8.595296501,-75.9554105,city,Colombia,940425445.0,419090568,360,False,tu,Tue Jul 21 23:13:18 +0000 2015,,Mi ángel<U+2764><U+FE0F>
734,@ldmf7 bueno si hay unas cuantas personas que se las mando a la mierda pero tú no estás entres esas tú eres puro amor,es,4.262283503,-74.24367099999999,city,Colombia,346094851.0,807592698,210,False,tu,Tue Jul 21 23:16:08 +0000 2015,,"Seremos lo que queramos ser. Soñemos, para tener alas."
741,@troubleismynam3 aiñtenia mucho que hablar contigo nene,es,4.262283503,-74.24367099999999,city,Colombia,388468078.0,2439002588,637,False,tu,Tue Jul 21 23:18:13 +0000 2015,Bogota,090218<U+2764>SJDLMCD<U+2764>Bailarina de por vida<U+2764>
743,@juliounate98 own pero que lindograciasy de ti todooo te quiero muchou 2764,es,4.013645503,-72.66604050000001,city,Colombia,252703654.0,339977313,382,False,tu,Tue Jul 21 23:19:23 +0000 2015,,MFC<U+26BD>-Voleibol<U+2665>
752,@mariacorinaya @ppopular yo creo en ti yo creo en toda la oposición venezolana,es,4.262283503,-74.24367099999999,city,Colombia,102482331.0,2482594212,866,False,tu,Tue Jul 21 23:21:55 +0000 2015,"Bogotá, Colombia",@1989JASONRAYO @Colombia_Batman @BatmanArkham89 @Mriddler_Col @Superman_World2 @ColombiaWorldG Son Mis Opiniones Personales
754,me ayudaste en los problemas y borraste de mi el dolor gracias a ti aprendí a no pintarme sonrisas u2665 @laliespos,es,6.360579502999999,-75.606961,city,Colombia,,394299517,1050,False,tu,Tue Jul 21 23:22:26 +0000 2015,Bello- Antioquia,"Soy Camilista, Lalita y Gang Asnicar, odio a las personas que dicen ser quien no son y se creen mas que los demás, también odio que me digan mentiras. <U+270C><U+FE0F>"
762,@laurabetancur99 me pasa mucho pero verte a ti seria un sueño eres muy hermosa,es,6.145115502,-75.43191350000001,city,Colombia,363218030.0,221458395,510,False,tu,Tue Jul 21 23:28:13 +0000 2015,"Rionegro, Antioquia",Amante del #Reggaeton #Electronica y la libertad TWITTER OFICIAL
763,@alejomichells felíz noche para ti para toda la familia,es,4.262283503,-74.24367099999999,city,Colombia,123360879.0,2482594212,866,False,tu,Tue Jul 21 23:28:27 +0000 2015,"Bogotá, Colombia",@1989JASONRAYO @Colombia_Batman @BatmanArkham89 @Mriddler_Col @Superman_World2 @ColombiaWorldG Son Mis Opiniones Personales
764,llegaste tú @twister,es,10.889511,-74.782175,city,Colombia,,192644565,3521,False,tu,Tue Jul 21 23:29:07 +0000 2015,"Soledad, Atlántico.",Fútbol<U+26BD>.
769,llegaste tú @twisterelrey,es,10.889511,-74.782175,city,Colombia,,192644565,3521,False,tu,Tue Jul 21 23:29:44 +0000 2015,"Soledad, Atlántico.",Fútbol<U+26BD>.
770,@mariosabato es un hermoso sueño con nairo se hará realidad vamos campeón estamos contigo,es,2.437771999,-76.6415,city,Colombia,133419610.0,2940919462,13,False,tu,Tue Jul 21 23:29:54 +0000 2015,"Popayán, Cauca",contador publico universidad del Cauca
782,@almejandra09 no me cansaría nunca mi amor contigo todo te amo demasiado mi vida hermosa,es,4.262283503,-74.24367099999999,city,Colombia,2536290884.0,454992708,183,False,tu,Tue Jul 21 23:35:16 +0000 2015,,"Amándote cada día más mi princesa. 
Aún nos falta mucho por vivir y sentir."
