,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
22485,realmente no hay días especiales eres tú el que tiene el poder la posibilidad y la voluntad para que sea especial,es,5.878607,-73.0912995,city,Colombia,,251923054,1334,FALSE,tu,Fri Jul 17 12:28:07 +0000 2015,Duitama ,"['soy', 'estudiante', 'de', 'administración', 'industrial', 'en', 'uptc', 'duitama', 'ex', 'consejera', 'de', 'juventud', 'líder', 'juvenil', 'del', 'movimiento', 'político', 'mira', 'yestoy', 'felizmente', 'casada', 'p']"
22512,haciendote el amor como te gusta a ti,es,10.39044865,-75.5496353,city,Colombia,,1569090504,262,FALSE,tu,Fri Jul 17 13:07:39 +0000 2015,CARTAGENA/BOLIVAR,"['estudiante', 'de', 'administración', 'y', 'finanzas', 'en', 'el', 'sena']"
22545,dejo esto para ti @mcheisel,es,4.262283503,-74.243671,city,Colombia,,53594580,206,FALSE,tu,Fri Jul 17 13:44:11 +0000 2015,bogota-colombia,"['colombiano', 'u2764ufe0f', 'estudiante', 'de', 'economia', 'u270fufe0f', 'amante', 'al', 'futboll', 'y', 'a', 'la', 'buena', 'musica', 'mi', 'emisora', 'favorita', 'la', '@laxmasmusica', 'instagram', '@julionaranjo']"
22546,yo voy donde tú vayas,es,8.228027998,-73.656108,city,Colombia,,2928927689,187,FALSE,tu,Fri Jul 17 13:45:49 +0000 2015,,"['de', 'la', 'mano', 'de', 'dios', 'aux', 'recursoshumanos', 'estudiante', 'de', 'higiene', 'y', 'seguridad', 'industrial']"
22587,principio de riqueza 1 tus ingresos pueden crecer únicamente hasta donde crezcas tú los secretos de una mente millonaria t harv eker,es,4.762178502,-75.72812,city,Colombia,,424370082,111,FALSE,tu,Fri Jul 17 14:23:14 +0000 2015,,"['estudiante', 'ingcivil']"
22600,yo soy muy cursi para ti y tu eres muy frío para mi,es,4.262283503,-74.243671,city,Colombia,,607453349,560,FALSE,tu,Fri Jul 17 17:42:56 +0000 2015,"Bogotá, Colombia","['estudiante', 'de', 'ingenieria', 'industrial', 'universidad', 'central', 'enamorada', 'de', 'la', 'vida', 'de', 'mi', 'familia', 'de', 'mi', 'y', 'de', 'mi', 'carrera', 'u2665']"
22614,a veces simplemente sólo me dan ganas de ti,es,4.262283503,-74.243671,city,Colombia,,236624331,542,FALSE,tu,Fri Jul 17 17:50:34 +0000 2015,"bogota,colombia","['estudiante', 'de', 'criminalistica', 'y', 'ciencias', 'forenses', 'amante', 'a', 'la', 'nutella', 'y', 'a', 'millonarios']"
22652,te he dado mil prioridades por encima de mucha gente y tú nisiquiera valoras eso,es,4.262283503,-74.243671,city,Colombia,,363377283,470,FALSE,tu,Fri Jul 17 18:16:24 +0000 2015,Bogotá.Colombia,"['instagram', 'majogomezp', 'vicente', 'garcía', 'estudiante', 'de', 'ingeniería', 'ambiental']"
22655,el amor por ti es incomparable dios de toda bodas y amor ayuda a este mundo hacer como tu,es,10.3244505,-73.463286,city,Colombia,,779297533,396,FALSE,tu,Fri Jul 17 18:17:10 +0000 2015,COl<U+2764><U+FE0F>,"['estudiante', 'comunicacion', 'social', 'y', 'periodismo']"
22710,la mejor versión del tiempo la mejor versión de su evolución en momentos la mejor versión de ti la mejor de mi,es,4.262283503,-74.243671,city,Colombia,,316241327,1226,FALSE,tu,Fri Jul 17 18:47:24 +0000 2015,"Armenia, Quindio","['estudiante', 'de', 'biología', 'uq', 'xproud', 'to', 'be', 'drug', 'free', 'x', 'cfrc', 'rugbier']"
22772,sólo tú no necesitó a nadie más te amaría por toda la eternidad,es,4.262283503,-74.243671,city,Colombia,,363377283,469,FALSE,tu,Fri Jul 17 19:23:43 +0000 2015,Bogotá.Colombia,"['instagram', 'majogomezp', 'vicente', 'garcía', 'estudiante', 'de', 'ingeniería', 'ambiental']"
22780,que el tiempo ya pasó y que entre tú y yo ya nunca habrá nada personal,es,7.144792999,-73.132697,city,Colombia,,478872939,110,FALSE,tu,Fri Jul 17 19:30:23 +0000 2015,,"['estudiante', 'de', 'derecho', 'uisu', '270f']"
22788,@zurbanamedellin #enmiradiolaz @djmixtime mor buenas tardes sintonizada contigo puedes poner like glue saludos @natyjg11 @kimiandres besos,es,6.270882998,-75.619213,city,Colombia,1041098899,383039500,1001,FALSE,tu,Fri Jul 17 19:35:19 +0000 2015,"medellin,colombia","['dios', 'familia', 'alegré', 'perseverante', 'estudiante', 'administración', 'de', 'empresas', 'amante', 'al', 'buen', 'fútbol', 'y', 'al', 'baile', 'hincha', 'del', 'can', 'extremadamente', 'loca']"
22813,contigo todo es posible,es,4.909635999,-74.0487635,city,Colombia,,3121265500,23,FALSE,tu,Fri Jul 17 19:46:58 +0000 2015,,"['músico', 'estudiante', 'de', 'psicología', 'y', 'un', 'soñador']"
22830,quiero volar contigo muy alto en algún lugar quisiera estar contigo viendo las estrellas sobre el mar u2605u2605u2605u2605u2605,es,4.262283503,-74.243671,city,Colombia,,245544405,270,FALSE,tu,Fri Jul 17 19:52:40 +0000 2015,Bogotá <U+2764><U+FE0F> Colombia,"['estudiante', 'de', 'comunicación', 'social', 'y', 'periodismo', 'con', 'ánimo', 'de', 'seguir', 'sorprendiéndome', 'u2665']"
22890,lo que le da sentido a mi vi vida eres tú,es,6.270882998,-75.619213,city,Colombia,,372520519,2998,FALSE,tu,Fri Jul 17 20:25:18 +0000 2015,Séptimo circulo del Infierno.,"['rocktuitera', 'estudiante', 'de', 'psicología', 'con', 'melomanía', 'extrema', 'proviene', 'de', 'la', 'órbita', '96', 'integrante', 'de', '#elcarteldelrock', '240910', '702', 'am']"
22904,@carotorralvo quién se desgata contigo mm,es,4.262283503,-74.243671,city,Colombia,225086577,390093097,418,FALSE,tu,Fri Jul 17 20:33:48 +0000 2015,"Santa Marta, Colombia","['estudiante', 'de', 'jurisprudencia']"
22916,hoy quiero junto a ti volver a comenzar,es,6.270882998,-75.619213,city,Colombia,,383968624,1011,FALSE,tu,Fri Jul 17 20:46:05 +0000 2015,Colombia.,"['nobody', 'erases', 'your', 'tracks', 'loving', 'you', 'in', 'silence', 's20', 'always', 'in', 'me', 'estudiante', 'de', 'ingeniera', 'ambiental', 'kmacca']"
22943,y sigo pensando en ti y sigo creyendo que sin ti no puedo vivir,es,10.90063338,-74.65783138,city,Colombia,,86814005,145,FALSE,tu,Fri Jul 17 21:00:51 +0000 2015,,"['estudiante', 'de', 'contaduría', 'publica', 'enamorada', 'de', 'la', 'vida']"
22982,aquí muy juntos si contigo voy aquí tan vivo estoy,es,4.262283503,-74.243671,city,Colombia,,546157751,455,FALSE,tu,Fri Jul 17 21:23:42 +0000 2015,Colombia,"['estudiante', 'de', 'negocios', 'internacionales', 'universidad', 'ean', 'salesiana', 'por', 'excelencia', 'prom', '2014', '#pdc', '@villalobossebas', 'u2764ufe0f']"
22994,te quiero a ti bien cerquita a mi vida @ los musicos,es,10.3244505,-73.463286,city,Colombia,,325624447,404,FALSE,tu,Thu Jul 16 14:27:41 +0000 2015,Valledupar/Santa Marta,"['i', 'love', 'god', 'enfermera', 'estudiante', 'de', 'gerencia', 'y', 'auditoria', 'utadeo', 'mama', 'de', 'maria', 'andrea', 'para', 'el', 'q', 'cree', 'todo', 'es', 'posible']"
23023,@ivanmarinsoyyo vi tus marinadas y queria saber tú me puedes dar la dirección de las tiendas de colección que tú conoces por favooorrr,es,4.262283503,-74.243671,city,Colombia,127977420,239397224,1141,FALSE,tu,Thu Jul 16 14:51:55 +0000 2015,Colombia ,"['estudiante', 'de', 'antropología', 'en', 'la', 'universidad', 'externado', 'de', 'colombia', '@alexoficial', 'afu', '2665', 'aieseca', 'in', 'colombia']"
23030,@willecheverriag nada de eso gordy olvidon tú muah,es,10.39044865,-75.5496353,city,Colombia,147014887,158181010,170,FALSE,tu,Thu Jul 16 14:56:21 +0000 2015,Cartagena,"['estudiante', 'el', 'que', 'descuida', 'su', 'cartón', 'le', 'cantan', 'bingou', '263au2665', 'juanesteban']"
23048,tú mejor que nadie sabes que entre los dos hay una química inigualable,es,5.038591498,-74.015434,city,Colombia,,537614453,1305,FALSE,tu,Thu Jul 16 17:52:13 +0000 2015,Colombia,"['de', 'la', 'mano', 'de', 'dios', 'todo', 'es', 'posible', 'estudiante', 'de', 'ing', 'industrial', 'de', 'la', 'umng', 'campus', 'cajica']"
23050,para llegar a ti prince royce,es,10.889511,-74.782175,city,Colombia,,1586648276,398,FALSE,tu,Thu Jul 16 17:53:17 +0000 2015,,"['estudiante', 'de', 'instrumentación', 'quirúrgica', 'u2702']"
23051,@luisalondonom para ti igual mi lu por favor separas un día y me vienes a saludar si,es,2.437771999,-76.6415,city,Colombia,372068277,216097003,367,FALSE,tu,Thu Jul 16 17:53:38 +0000 2015,,"['estudiante', 'de', 'comunicación', 'social', 'instagram', 'yisselpito', 'snap', 'yisselpito', '09']"
23054,cada paso que doy cada pez en el mar todo tiene sentido por ti incluso lo poco que queda de mi,es,6.139383498,-75.590644,city,Colombia,,618401365,319,FALSE,tu,Thu Jul 16 17:56:12 +0000 2015,"Envigado, Antioquia","['estudiante', 'de', 'psicología', 'amo', 'el', 'caféu', '2661', 'el', 'universo', 'conspirando', 'a', 'mi', 'favor', 'con', 'vos', 'jtgcu', '2665']"
23057,para llegar a ti me segué de lo imposible,es,10.889511,-74.782175,city,Colombia,,1586648276,398,FALSE,tu,Thu Jul 16 17:56:50 +0000 2015,,"['estudiante', 'de', 'instrumentación', 'quirúrgica', 'u2702']"
23102,@mariajguzmant o mami te amo eres la más linda y ellas ok y yo a ti tu también,es,4.434799002,-75.779453,city,Colombia,343028968,226180983,2902,FALSE,tu,Thu Jul 16 19:08:07 +0000 2015,Armenia - Quindio - Colombia,"['estudiante', 'de', 'biología', 'universidad', 'del', 'quindio', 'mayo', '1997', 'breakbeat', 'techno']"
23164,siempre estaré contigo,es,4.262283503,-74.243671,city,Colombia,,224040771,263,FALSE,tu,Thu Jul 16 20:02:56 +0000 2015,,"['estudiante', 'de', 'la', 'uiau', '2665', 'si', 'quieres', 'que', 'las', 'cosas', 'salgan', 'bien', 'hazlas', 'tu', 'mismo', '#manada', 'por', 'siempreu', '2661', 'somos', '#mafiastrecciu2665']"
23174,y llegaste tú para cambiar mi vida con tus matices,es,10.39044865,-75.5496353,city,Colombia,,325048631,331,FALSE,tu,Thu Jul 16 20:07:26 +0000 2015,,"['estudiante', 'de', 'comunicación', 'social', 'udec', 'prom', '2013u2665']"
23178,todo mejorará de a poco cuando te des cuenta que tu vida depende únicamente de ti,es,7.144792999,-73.132697,city,Colombia,,145045094,570,FALSE,tu,Thu Jul 16 20:24:34 +0000 2015,"Bucaramanga, Colombia.","['betough', 'estudiante', 'de', 'microbiología', 'y', 'bioanálisis', 'uis', 'instagram', 'paumesa', '08']"
23199,tú no eres sin mí yo solo soy contigo,es,6.270882998,-75.619213,city,Colombia,,996524011,183,FALSE,tu,Thu Jul 16 20:46:19 +0000 2015,"Marinilla, Antioquia","['gamer', 'estudiante', 'de', 'ingeniería', 'de', 'sistemas', 'me', 'encanta', 'la', 'fantasía', 'y', 'el', 'anime', 'en', 'camino', 'a', 'hacer', 'videojuegos', 'padre', 'de', 'sixtillizos', 'deal', 'with', 'it']"
23365,andar sin más equipaje que cargar pero un lugar contigo,es,4.262283503,-74.243671,city,Colombia,,2176876314,349,FALSE,tu,Thu Jul 16 22:22:30 +0000 2015,Bogota Colombia,"['estudiante', 'de', 'teatroactriz', 'en', 'proceso', 'contacto', 'lauravalenttina', '16', '@hotmailcomla', 'nueva', 'huella', 'de', 'la', 'nueva', 'generación']"
23382,te tengo una propuesta insana mucho humo mucho alcohol debajo de mis sábanas yo sé que pa esa tú vas,es,8.197165001,-73.421408,city,Colombia,,387942958,390,FALSE,tu,Thu Jul 16 22:31:08 +0000 2015,Ocaña-Colombia,"['estudiante', 'de', 'administración', 'de', 'empresasu', '2665', 'dios', 'es', 'mi', 'único', 'amor', 'y', 'jesús', 'mi', 'único', 'amigou', '2665']"
23383,un #verdaderoamigo es el que sabe que te falta un tornillo pero aun así prefiere estar contigo @jennnykater,es,4.262283503,-74.243671,city,Colombia,,260925251,509,FALSE,tu,Thu Jul 16 22:32:10 +0000 2015,Bogota-Colombia,"['estudiante', 'de', 'comunicación', 'social', 'me', 'encata', 'chaplinamo', 'la', 'musica', 'y', 'soy', 'hincha', 'de', 'millonarios', 'u262e', 'u2665', '8u043c', 'u266au2665', 'u266b']"
23405,quiero quedarme en ti,es,3.570428504,-76.3486225,city,Colombia,,365125057,16529,FALSE,tu,Thu Jul 16 22:49:40 +0000 2015,Palmira (Colombia) ,"['estudiante', 'de', 'administración', 'de', 'salud', 'nurseenfermero', 'si', 'no', 'le', 'gusta', 'lo', 'que', 'pienso', 'o', 'digo', 'para', 'que', 'carajos', 'me', 'sigue', 'pare', 'de', 'sufrir', 'snapchat', 'stebanbm', '1']"
23492,no te quiero conmigo me quiero contigo,es,4.262283503,-74.243671,city,Colombia,,142333851,668,FALSE,tu,Mon Jul 20 13:20:59 +0000 2015,Bogotá-Colombia ,"['estudiante', 'de', 'negocios', 'internacionalesmamá', 'de', 'samuel', 'y', 'aprendiz', 'de', 'la', 'vida']"
23524,@kmiiayala15 y parolo sólo por ti,es,5.056934001,-75.560285,city,Colombia,2970481456,2258167259,174,FALSE,tu,Mon Jul 20 14:02:46 +0000 2015,#PORNOPERVERSION,"['estudiante', 'matemática', 'pura', 'un', 'algo', 'extraño', 'duerme', 'desnudo', 'ñoño', 'scout', 'de', 'corazon']"
23548,prefería pelear contigo que reír con otro,es,10.398942,-74.8872285,city,Colombia,,237834968,1452,FALSE,tu,Mon Jul 20 14:20:52 +0000 2015,Colombia,"['estudiante', 'de', 'derecho', 'contaduria', 'publica', 'instagram', 'dbocanegra', '26']"
23551,es que tú me besas tan bien me tienes adicta,es,6.448029002,-73.2685195,city,Colombia,,2392884078,143,FALSE,tu,Mon Jul 20 14:24:48 +0000 2015,"Bucaramanga, Santander","['el', 'tiempo', 'de', 'dios', 'es', 'perfectou', '2764', 'estudiante', 'de', 'administración', 'de', 'empresas', 'snapchat', 'e', 'instagram', 'andrepardob']"
23571,y me tomaste de la mano para siempre y ahora se cual fue la fuerza a ti corramos juntos vámonos de aquí a donde tu quieras,es,5.657152002,-72.8906175,city,Colombia,,257937786,357,FALSE,tu,Mon Jul 20 14:38:59 +0000 2015,Bogotá-Colombia,"['estudiante', 'de', 'comunicación', 'social', 'y', 'periodismo', 'de', 'la', 'universidad', 'sergio', 'arboleda', 'faith']"
23584,no mires atrás cuando sabes que no debes no te estreses por cosas que no importan no te preocupes por la gente que no se preocupa por ti,es,11.2312007,-72.994963,city,Colombia,,550535784,2957,FALSE,tu,Mon Jul 20 08:42:41 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
23590,que no te importe lo que diga la gente de ti tú no vives de las opiniones de los demás,es,11.2312007,-72.994963,city,Colombia,,550535784,2957,FALSE,tu,Mon Jul 20 08:51:33 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
23601,te quiero no solo por como eres sino por como soy yo cuando estoy contigo,es,11.2312007,-72.994963,city,Colombia,,550535784,2957,FALSE,tu,Mon Jul 20 10:36:41 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
23602,soy el hombre mas afortunado me ha tocado ser el que conoce cada linea de tu mano el que te cuida y camina a tu lado todo cambio por ti,es,4.448673,-75.3155775,city,Colombia,,105583512,615,FALSE,tu,Mon Jul 20 10:42:56 +0000 2015,Bogotá-Colombia,"['ibaguereñau', '2665', 'estudiante', 'de', 'jurisprudencia', 'urosario']"
23653,que orgullosa me siento de ti te amo @ bogotá colombia,es,4.262283503,-74.243671,city,Colombia,,913451774,120,FALSE,tu,Mon Jul 20 19:42:23 +0000 2015,"Villavicencio, Colombia","['estudiante', 'de', 'mercadeo', 'no', 'tengo', 'todo', 'calculado', 'ni', 'mi', 'vida', 'resuelta', 'solo', 'tengo', 'una', 'sonrisa', 'y', 'espero', 'una', 'devueltau', '270c', 'instagram', '@linamaria0619']"
23708,quizá tenga errores pero no me importa luchar por arreglarlos día a día para tú bienestar junto a mi,es,4.262283503,-74.243671,city,Colombia,,375089068,472,FALSE,tu,Mon Jul 20 20:16:27 +0000 2015,Nocheósfera.,"['081012', 'eres', 'mi', 'vida', 'antisocial', 'acomplejada', 'marginada', 'coulrofobica', 'eisoptrofobica', 'estudiante', 'de', 'comunicación', 'social', 'y', 'crespa']"
23714,por qué dejaste un gesto de ti por cada esquina,es,4.448673,-75.3155775,city,Colombia,,792737988,678,FALSE,tu,Mon Jul 20 20:23:01 +0000 2015,Colombia,"['estudiante', 'de', 'comunicacion', 'social', 'y', 'periodismo']"
23748,siempre da lo mejor de ti y lo mejor vendrá,es,11.2312007,-72.994963,city,Colombia,,550535784,2964,FALSE,tu,Tue Jul 21 09:13:13 +0000 2015,            colombia,"['estudiante', 'de', 'contaduría', 'publica', 'universidad', 'de', 'la', 'guajira']"
23754,vivo en la luna por ti siento mil cosas por ti no se me pasa esta nota que estoy sintiendo por ti,es,10.6162585,-74.9553375,city,Colombia,,316149622,452,FALSE,tu,Wed Jul 15 13:57:39 +0000 2015,,"['16', 'estudiante', 'de', 'farmacia']"
23765,o pordios tengo trabajos y no he terminado pero sigo votando por ti @bullysteria #bullysteria #kcamexico,es,5.878607,-73.0912995,city,Colombia,,221976414,588,FALSE,tu,Wed Jul 15 14:03:18 +0000 2015,Duitama-Boyaca,"['dfap', 'followe', 'me', '@paisavlogs', '240414 \r\r\n1407', '15', 'd', 'u2764paisanau2764bullystericau2764', '@deeoz', '#familyoz', 'u270f', 'estudiante', 'de', 'adm', 'industrial', 'u2665']"
23766,o pordios tengo trabajos y no he terminado pero sigo votando por ti @bullysteria #bullysteria #kcamexico 1258x,es,5.878607,-73.0912995,city,Colombia,,221976414,588,FALSE,tu,Wed Jul 15 14:04:48 +0000 2015,Duitama-Boyaca,"['dfap', 'followe', 'me', '@paisavlogs', '240414 \r\r\n1407', '15', 'd', 'u2764paisanau2764bullystericau2764', '@deeoz', '#familyoz', 'u270f', 'estudiante', 'de', 'adm', 'industrial', 'u2665']"
23785,esa palabra arde fuerte en ti desafiándote a ensanchar tu lugar porq pronto crecerás crecerás #yocanto,es,7.144792999,-73.132697,city,Colombia,,77310139,288,FALSE,tu,Wed Jul 15 14:35:52 +0000 2015,"Bucaramanga, Colombia","['dios', 'no', 'tiene', 'twitter', 'pero', 'yo', 'lo', 'sigo', 'u2665', 'comercial', 'en', 'colombiana', 'de', 'aves', 'sa', 'estudiante', 'de', 'admón', 'pública', 'esap']"
23813,el canto del loco contigo ft natalia lafourcade contigo yo quiero estar contigo @wilquintana61,es,4.262283503,-74.243671,city,Colombia,,234551599,158,FALSE,tu,Wed Jul 15 16:14:42 +0000 2015,,"['u263a', 'eres', 'mi', 'sueño', 'mi', 'extraño', 'futuro', 'estudiante', 'contaduría', 'u', 'nacional', 'vivir', 'de', 'muerte', 'y', 'morir', 'de', 'vida', 'soñar', 'es', 'mi', 'mayor', 'defecto', 'la', 'disciplina', 'el', 'mejor']"
23818,nadie piensa en ti como lo hago yo,es,4.262283503,-74.243671,city,Colombia,,302836428,69,FALSE,tu,Wed Jul 15 16:16:40 +0000 2015,Colombia,"['estudiante', 'de', 'psicología', 'apasionada', 'por', 'la', 'música', 'y', 'la', 'lectura', 'en', 'especial', 'poesía']"
23824,te confieso que sin ti no se seguir luz en el camino tu eres para mí,es,6.78554898,-70.4857934,city,Colombia,,3343354390,46,FALSE,tu,Wed Jul 15 16:19:16 +0000 2015,,"['estudiante', 'de', 'ingeniería', 'ambiental', 'cúcutacolombia']"
23846,llegaste tú,es,4.262283503,-74.243671,city,Colombia,,302836428,70,FALSE,tu,Wed Jul 15 16:36:09 +0000 2015,Colombia,"['estudiante', 'de', 'psicología', 'apasionada', 'por', 'la', 'música', 'y', 'la', 'lectura', 'en', 'especial', 'poesía']"
23852,no sé tú pero yo tengo muchas ganas de verte,es,10.39044865,-75.5496353,city,Colombia,,134515754,870,FALSE,tu,Wed Jul 15 16:38:01 +0000 2015,Colombia,"['jbreamante', 'de', 'las', 'buenas', 'historias', 'estudiante', 'de', 'derecho', 'ciencias', 'políticas', 'dios', 'y', 'mi', 'familia', 'con', 'pequeños', 'pasos', 'se', 'logran', 'grandes', 'cosas']"
23936,por ahí dicen que no se mortifiquen cuando algo no es para ti,es,1.075555498,-77.170498,city,Colombia,,2330272617,3803,FALSE,tu,Wed Jul 15 17:22:07 +0000 2015,Colombia,"['volleyball', 'estudiante', 'de', 'administración', 'pública']"
23956,la noche mas linda del mundo la he pasado yo contigoque nochenunca la olvido,es,4.567087498,-75.6021415,city,Colombia,,143983179,507,FALSE,tu,Wed Jul 15 17:33:52 +0000 2015,Armenia-Quindío,"['estudiante', 'de', 'derecho', 'universidad', 'la', 'gran', 'colombia']"
23972,#bajoelagua quisiera estar contigo viendo las estrellas sobre el mar #manuelmedrano,es,2.120269,-75.572157,city,Colombia,,378764412,604,FALSE,tu,Wed Jul 15 17:45:21 +0000 2015,"Huila, Colombia","['el', 'amor', 'es', 'tan', 'bueno', 'que', 'hace', 'fuerte', 'hasta', 'al', 'más', 'malo', 'estudiante', 'de', 'música', 'futuro', 'estudiante', 'de', 'derecho', 'instagram', '@waltervillabon']"
23973,tu haces que yo pierda la cabeza por ti 88,es,10.95807288,-74.849933,city,Colombia,,393106280,222,FALSE,tu,Wed Jul 15 17:45:29 +0000 2015,,"['dios', 'me', 'ha', 'hecho', 'una', 'mujer', 'fuerteu', '2665', 'estudiante', 'de', 'ingeniería', 'industrial', 'dalyla', 'sofia', 'por', 'siempre', 'u2764manati', 'amor', 'de', 'mi', 'vida', 'u2764']"
23979,el día que llueva te acuerdas de mi porque en cada gota de esa lluvia hay un beso y un abrazo para ti u2764 @angelarengifo14,es,10.90063338,-74.65783138,city,Colombia,,613747467,387,FALSE,tu,Wed Jul 15 17:47:36 +0000 2015,Colombia- B/quilla- fonseca <U+2665>,"['futbolista', 'del', 'atletico', 'junioru', '2764', 'estudiante', 'de', 'administracion', 'de', 'empresas', 'la', 'obra', 'grande', 'de', 'dios', 'se', 'labra', 'en', 'el', 'corazonu', '2764']"
23998,mi mundo se detiene cuando pienso en ti,es,6.997779996,-73.8367895,city,Colombia,,595978068,153,FALSE,tu,Wed Jul 15 17:56:17 +0000 2015,Barrancabermeja,"['orgullosamente', 'estudiante', 'de', 'contaduría', 'pública', 'de', 'la', 'universidad', 'cooperativa', 'de', 'colombia']"
24004,ya no ya no hay nada al irte te llevaste todo tú sigue tu rumbo que yo acostada estoy bien,es,4.262283503,-74.243671,city,Colombia,,157697937,285,FALSE,tu,Wed Jul 15 17:57:00 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
24014,ya no tengo nada para darte ya no tengo nada para ti,es,4.262283503,-74.243671,city,Colombia,,157697937,285,FALSE,tu,Wed Jul 15 17:59:47 +0000 2015,,"['estudiante', 'de', 'educación', 'infantil', 'universidad', 'pedagógica', 'nacional']"
24022,ya ves aveces me canso de mi y de no tener valor para buscarte y decirte todo lo que siento por ti,es,6.270882998,-75.619213,city,Colombia,,3377613322,1,FALSE,tu,Wed Jul 15 18:03:14 +0000 2015,"Medellín, Antioquia","['tengo', '21', 'años', 'soy', 'estudiante', 'de', 'ingeniería', 'ambiental', 'amante', 'de', 'la', 'poesía', 'u2764', 'embajador', 'de', 'buenos', 'sentimientosu', '270c']"
24034,quiero ser quien te llene de alegría es que ponga una bella sonrisa en ti,es,6.270882998,-75.619213,city,Colombia,,433646127,78,FALSE,tu,Wed Jul 15 18:09:31 +0000 2015,Pitalito - Colombia,"['estudiante', 'de', 'ing', 'civil', 'udea', 'gracias', 'a', 'dios', 'udeavisca', 'el', 'barça']"
24039,sin ti nada sin mí si quieres prueba,es,4.262283503,-74.243671,city,Colombia,,342333465,584,FALSE,tu,Wed Jul 15 18:10:25 +0000 2015,,"['1', 'timoteo', '412', 'seguidora', 'de', 'jesús', 'u2795u2665', 'estudiante', 'de', 'ingeniería', 'ambiental', 'y', 'teología', 'independiente', 'santa', 'fe', 'y', 'fc', 'barcelona', 'bogotá']"
24069,ya casi amor 2 días para cumplir hermosos 5 años junto a ti esta felicidad no me la quita nadie te amooo #17,es,10.3244505,-73.463286,city,Colombia,,265561356,1673,FALSE,tu,Wed Jul 15 18:26:47 +0000 2015,Valledupar<U+2192>B/quilla-Colombia,"['estudiante', 'de', 'dirección', 'producción', 'de', 'radio', 'tv', 'un', 'poco', 'amargona', 'y', 'bipolaru', '2665', 'creyente', 'del', 'que', 'me', 'regalo', 'la', 'vida', 'diosu', '2665', 'orgullosamente', '#vallenata', 'd']"
24090,me gusta de ti lo mucho que me gustas,es,7.063666499,-73.0964135,city,Colombia,,435934866,393,FALSE,tu,Wed Jul 15 18:36:37 +0000 2015,Barrancabermeja,"['estudiante', 'de', 'medicina']"
24095,ya me tome 5 tazas de tinto y nada que se me quita este sueño de estar contigo,es,4.262283503,-74.243671,city,Colombia,,781246770,387,FALSE,tu,Wed Jul 15 18:38:44 +0000 2015,,"['estudiante', 'ing', 'civil', 'mi', 'único', 'logro', 'pasar', 'a', 'la', 'universidad', 'nacional', 'de', 'los', 'que', 'ven', 'el', 'vaso', 'medio', 'lleno', 'dogadicto']"
24107,por ti y por sahagun,es,6.270882998,-75.619213,city,Colombia,,1977404052,114,FALSE,tu,Wed Jul 15 18:42:11 +0000 2015,,"['estudiante', 'de', 'derecho', 'de', 'la', 'universidad', 'de', 'medellinmuy', 'orgulloso', 'de', 'ser', 'de', 'un', 'pueblo', 'humilde', 'sahaguncordoba']"
24118,de pronto sí eres tú pero no es el momento de los dos,es,2.120269,-75.572157,city,Colombia,,378764412,605,FALSE,tu,Wed Jul 15 18:47:45 +0000 2015,"Huila, Colombia","['el', 'amor', 'es', 'tan', 'bueno', 'que', 'hace', 'fuerte', 'hasta', 'al', 'más', 'malo', 'estudiante', 'de', 'música', 'futuro', 'estudiante', 'de', 'derecho', 'instagram', '@waltervillabon']"
24124,el que te conoce la locura a ti soy yo,es,4.078650499,-75.007067,city,Colombia,,423962155,920,FALSE,tu,Wed Jul 15 18:53:11 +0000 2015,,"['estudiante', 'de', 'monitoreo', 'agrícola', 'de', 'la', 'universidad', 'del', 'tolima', 'u2665']"
24156,solo tú remix zion y lennox ft nicky jam y j balvin,es,5.038591498,-74.015434,city,Colombia,,537614453,1304,FALSE,tu,Wed Jul 15 19:12:17 +0000 2015,Colombia,"['de', 'la', 'mano', 'de', 'dios', 'todo', 'es', 'posible', 'estudiante', 'de', 'ing', 'industrial', 'de', 'la', 'umng', 'campus', 'cajica']"
24184,@manuelmdrano #bajoelagua quisiera estar contigo viendo las estrellas sobre el mar #manuelmedrano,es,2.120269,-75.572157,city,Colombia,105193571,378764412,605,FALSE,tu,Wed Jul 15 19:27:45 +0000 2015,"Huila, Colombia","['el', 'amor', 'es', 'tan', 'bueno', 'que', 'hace', 'fuerte', 'hasta', 'al', 'más', 'malo', 'estudiante', 'de', 'música', 'futuro', 'estudiante', 'de', 'derecho', 'instagram', '@waltervillabon']"
